"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"NRG","NRG Energy, Inc.","11.34","3562759559.52","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nrg",
"NYLD","NRG Yield, Inc.","13.19","2411765120","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nyld",
"NYLD.A","NRG Yield, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nyld.a",
"DCM","NTT DOCOMO, Inc","20.28","78716491707.36","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/dcm",
"NUS","Nu Skin Enterprises, Inc.","33.21","1900640380.86","n/a","1996","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/nus",
"NUE","Nucor Corporation","36.44","11646766883.12","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/nue",
"NS","Nustar Energy L.P.","37.92","2953440077.76","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/ns",
"NSH","Nustar GP Holdings, LLC","18.66","800774661.54","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/nsh",
"NSS","NuStar Logistics, L.P.","20.83","0","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/nss",
"JMLP","Nuveen All Cap Energy MLP Opportunities Fund","6.33","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/jmlp",
"NEA","Nuveen AMT-Free Municipal Income Fund","13.96","1101207531.56","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nea",
"NUV","Nuveen AMT-Free Municipal Value Fund","10.25","2107683371.5","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/nuv",
"NUW","Nuveen AMT-Free Municipal Value Fund","17.85","237997887.75","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/nuw",
"NAZ","Nuveen Arizona Premium Income Municipal Fund","15.259","176487638.706","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/naz",
"NBB","Nuveen Build America Bond Fund","20.35","538501394.75","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/nbb",
"NBD","Nuveen Build America Bond Opportunity Fund","20.3741","146800484.025","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/nbd",
"NKX","Nuveen California AMT-Free Municipal Income Fund","15.5","739481068","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkx",
"NAC","Nuveen California Dividend Advantage Municipal Fund","15.65","368226862.45","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/nac",
"NCA","Nuveen California Municipal Value Fund, Inc.","10.77","272263241.37","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nca",
"NTC","Nuveen Connecticut Premium Income Municipal Fund","12.72","186843774.72","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/ntc",
"JCE","Nuveen Core Equity Alpha Fund","13.57","217414279.02","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/jce",
"JQC","Nuveen Credit Strategies Income Fund","7.75","1055987084.5","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/jqc",
"JDD","Nuveen Diversified Dividend and Income Fund","10.47","208760544.75","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/jdd",
"NAD","Nuveen Dividend Advantage Municipal Fund","14.58","572940812.16","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/nad",
"DIAX","Nuveen Dow 30SM Dynamic Overwrite Fund","13.33","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/diax",
"JMF","Nuveen Energy MLP Total Return Fund","10.06","396824224.88","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/jmf",
"NEV","Nuveen Enhanced Municipal Value Fund","15.91","335607146.91","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/nev",
"JPW","Nuveen Flexible Investment Income Fund","14.85","55022962.5","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/jpw",
"JFR","Nuveen Floating Rate Income Fund","10.04","502883299.12","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/jfr",
"JRO","Nuveen Floating Rate Income Opportuntiy Fund","9.7","319894292.1","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/jro",
"NKG","Nuveen Georgia Dividend Advantage Municipal Fund 2","13.4762","142157603.798","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkg",
"JGV","Nuveen Global Equity Income Fund ","10.55","200865764.95","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/jgv",
"JGH","Nuveen Global High Income Fund","13.67","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/jgh",
"JHA","Nuveen High Income 2020 Target Term Fund","10.02","0","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/jha",
"JHY","Nuveen High Income 2020 Target Term Fund","9.99","0","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/jhy",
"NXC","Nuveen Insured California Select Tax-Free Income Portfolio","15.49","97260269.43","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxc",
"NXN","Nuveen Insured New York Select Tax-Free Income Portfolio","13.8","54150855","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxn",
"NID","Nuveen Intermediate Duration Municipal Term Fund","12.99","609356483.4","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/nid",
"NQM","Nuveen Investment Quality Municipal Fund, Inc.","15.67","563748182.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nqm",
"NMY","Nuveen Maryland Premium Income Municipal Fund","12.85","309744958.1","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/nmy",
"NMT","Nuveen Massachusetts Premium Income Municipal Fund","13.87","129641017.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmt",
"NUM","Nuveen Michigan Quality Income Municipal Fund","13.8","287431740.6","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/num",
"NMS","Nuveen Minnesota Municipal Income Fund","14.7199","61039642.2857","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/nms",
"JLS","Nuveen Mortgage Opportunity Term Fund","22.76","361620370.92","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/jls",
"JMM","Nuveen Multi-Market Income Fund","7.11","67290106.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jmm",
"NMA","Nuveen Municipal Advantage Fund, Inc.","14","611763712","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/nma",
"NMI","Nuveen Municipal Income Fund, Inc.","12.2","100952072","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/nmi",
"NMO","Nuveen Municipal Market Opportunity Fund, Inc.","13.99","641777749.65","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/nmo",
"NIO","Nuveen Municipal Opportunity Fund, Inc.","14.54","1390183518.34","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/nio",
"NXJ","Nuveen New Jersey Dividend Advantage Municipal Fund","13.62","586453759.98","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/nxj",
"NRK","Nuveen New York AMT-Free Municipal Income Fund","13.02","1140792922.08","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nrk",
"NAN","Nuveen New York Dividend Advantage Municipal Fund","14.09","130548499.7","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/nan",
"NNY","Nuveen New York Municipal Value Fund, Inc.","10.11","153508723.5","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/nny",
"NNC","Nuveen North Carolina Premium Income Municipal Fund","13.38","221419050.42","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/nnc",
"NUO","Nuveen Ohio Quality Income Municipal Fund","15.53","287645961.15","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/nuo",
"NQP","Nuveen Pennsylvania Investment Quality Municipal Fund, Inc.","14.0101","225692959.9704","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/nqp",
"NPP","Nuveen Performance Plus Municipal Fund, Inc.","15.19","911786661.45","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/npp",
"JPI","Nuveen Preferred and Income Term Fund","23.58","536298167.34","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/jpi",
"JPC","Nuveen Preferred Income Opportunites Fund","9.48","919468432.68","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/jpc",
"NPF","Nuveen Premier Municipal Income Fund, Inc.","13.88","276052629.84","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/npf",
"NPM","Nuveen Premium Income Municipal Fund II, Inc.","14.59","1031408696.09","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/npm",
"NPT","Nuveen Premium Income Municipal Fund IV, Inc.","13.69","593303394.19","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/npt",
"NPI","Nuveen Premium Income Municipal Fund, Inc.","14.24","912215012.32","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/npi",
"NQU","Nuveen Quality Income Municipal Fund, Inc.","14.45","785777864.95","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/nqu",
"NQI","Nuveen Quality Municipal Fund, Inc.","13.83","531927675.93","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/nqi",
"JTP","Nuveen Quality Preferred Income Fund","8.23","532180168.81","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/jtp",
"JPS","Nuveen Quality Preferred Income Fund 2","9.03","1087148907.39","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/jps",
"JHP","Nuveen Quality Preferred Income Fund 3","8.56","202963223.92","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/jhp",
"JRI","Nuveen Real Asset Income and Growth Fund","15.01","146801552.5","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/jri",
"BXMX","Nuveen S&P 500 Buy-Write Income Fund","12.67","487351207.91","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bxmx",
"SPXX","Nuveen S&P 500 Dynamic Overwrite Fund","12.77","207320209.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spxx",
"NIM","Nuveen Select Maturities Municipal Fund","10.31","128247327.2","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/nim",
"NQS","Nuveen Select Quality Municipal Fund, Inc.","14.22","500858674.38","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/nqs",
"NXP","Nuveen Select Tax Free Income Portfolio","14.38","238281057.8","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxp",
"NXQ","Nuveen Select Tax Free Income Portfolio II","13.972","247496193.644","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxq",
"NXR","Nuveen Select Tax Free Income Portfolio III","14.73","192161098.8","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxr",
"NSL","Nuveen Senior Income Fund","5.71","194703816.82","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/nsl",
"JSD","Nuveen Short Duration Credit Opportunities Fund","14.73","147377332.5","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/jsd",
"JTD","Nuveen Tax-Advantaged Dividend Growth Fund","13.02","188586106.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jtd",
"JTA","Nuveen Tax-Advantaged Total Return Strategy Fund","10.99","152052386.78","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/jta",
"NTX","Nuveen Texas Quality Income Municipal Fund","14.489","141678585.595","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/ntx",
"NPV","Nuveen Virginia Premium Income Municipal Fund","13.85","248329211.95","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/npv",
"NIQ","Nuveenn Intermediate Duration Quality Municipal Term Fund","13.14","172096472.16","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/niq",
"JMT","Nuven Mortgage Opportunity Term Fund 2","22.38","109019179.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jmt",
"NES","Nuverra Environmental Solutions, Inc.","0.3281","9219746.4896","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/nes",
"NVR","NVR, Inc.","1541.42","6031130989.62","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/nvr",
"OAK","Oaktree Capital Group, LLC","41.98","6464473458.74","n/a","2012","Finance","Investment Managers","http://www.nasdaq.com/symbol/oak",
"OAS","Oasis Petroleum Inc.","6.47","900092761.24","n/a","2010","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/oas",
"OXY","Occidental Petroleum Corporation","63.17","48245194971.07","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/oxy",
"OII","Oceaneering International, Inc.","33.9","3316944686.4","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/oii",
"OZM","Och-Ziff Capital Management Group LLC","5.5","2611436443","n/a","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/ozm",
"OCIP","OCI Partners LP","7","608983130","n/a","2013","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ocip",
"OCN","Ocwen Financial Corporation","6.79","851401372.78","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ocn",
"OFG","OFG Bancorp","6.3","276367826.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ofg",
"OFG^A","OFG Bancorp","17.96","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ofg^a",
"OFG^B","OFG Bancorp","17.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofg^b",
"OFG^D","OFG Bancorp","17.89","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofg^d",
"OGE","OGE Energy Corporation","25.51","5094412611.72","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/oge",
"OIBR","Oi S.A.","0.4081","285870377.1","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/oibr",
"OIBR.C","Oi S.A.","n/a","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/oibr.c",
"OIS","Oil States International, Inc.","25.85","1313320908.35","n/a","2001","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/ois",
"ODC","Oil-Dri Corporation Of America","36.64","265426901.76","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/odc",
"ORI","Old Republic International Corporation","18.29","4781858387.16","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ori",
"OLN","Olin Corporation","16.83","2778851756.34","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/oln",
"OMAM","OM Asset Management plc","13.66","1646513536.68","n/a","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/omam",
"OHI","Omega Healthcare Investors, Inc.","34.39","6432425586.71","n/a","1992","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ohi",
"OME","Omega Protein Corporation","20.24","450262217.68","n/a","1998","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ome",
"OMC","Omnicom Group Inc.","69.9","16933638829.5","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/omc",
"OMN","OMNOVA Solutions Inc.","5.45","249718940.05","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/omn",
"ASGN","On Assignment, Inc.","38.82","2049653530.92","n/a","1992","Technology","Professional Services","http://www.nasdaq.com/symbol/asgn",
"ONDK","On Deck Capital, Inc.","9.07","634671163.9","n/a","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ondk",
"OGS","ONE Gas, Inc.","48.43","2525849941.65","n/a","2014","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ogs",
"OLP","One Liberty Properties, Inc.","20.77","346940439.17","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/olp",
"OB","OneBeacon Insurance Group, Ltd.","12.12","1154597692.32","n/a","2006","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ob",
"OMF","OneMain Holdings, Inc.","36.64","4927474194.24","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/omf",
"OKS","ONEOK Partners, L.P.","25.49","7285710653.68","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/oks",
"OKE","ONEOK, Inc.","23.05","4823848426.45","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/oke",
"OOMA","Ooma, Inc.","6.21","104598867.78","n/a","2015","Technology","EDP Services","http://www.nasdaq.com/symbol/ooma",
"OPK","Opko Health Inc","8.82","4807003617.36","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opk",
"OPWR","Opower, Inc.","10","518181410","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/opwr",
"OPY","Oppenheimer Holdings, Inc.","14.93","200555406.64","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/opy",
"ORCL","Oracle Corporation","34.65","145572273000","n/a","1986","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/orcl",
"ORAN","Orange","16.47","43626466708.02","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/oran",
"OA","Orbital ATK, Inc.","89.04","5238113680.8","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/oa",
"ORC","Orchid Island Capital, Inc.","9.77","212675216.3","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/orc",
"OEC","Orion Engineered Carbons S.A","11.54","688189354.04","n/a","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/oec",
"ORN","Orion Marine Group Inc","3.83","104487604.97","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/orn",
"IX","Orix Corp Ads","66.38","17407503944.96","n/a","n/a","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/ix",
"ORA","Ormat Technologies, Inc.","35.38","1734879280.34","n/a","2004","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ora",
"OSK","Oshkosh Corporation","34.81","2604128650.66","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/osk",
